"taskId","sampleId","displayOrder","placeboOrder","placeboStepIndex","placeboStepTokens","targetStepIndex","targetStepTokens","lengthRatio","rating","position","stepTypeLabel","placeboCorrect","finalAnswer","groundTruthAnswer","generatorStatus","visibleOutputTokens","judgeReason","judgeModel"
"prm-cea36bdf052fa8d6|placebo3|step4","prm-cea36bdf052fa8d6","520","3","4","22","1","24","0.916667","-1","early","harmful","False","340","129","completed","85","The candidate answer 340 is not mathematically equivalent to the reference answer 129.","qwen/qwen3-8b"
"prm-f7aa110cdcd4de1b|placebo1|step4","prm-f7aa110cdcd4de1b","521","1","4","31","6","35","0.885714","-1","middle","harmful","True","\sqrt{5}","\sqrt{5}","completed","243","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-f7aa110cdcd4de1b|placebo2|step5","prm-f7aa110cdcd4de1b","521","2","5","39","6","35","1.114286","-1","middle","harmful","True","\sqrt{5}","\sqrt{5}","completed","211","The candidate answer \sqrt{5} is mathematically equivalent to the reference answer \sqrt{5}.","qwen/qwen3-8b"
"prm-200cc16bd7b20d90|placebo1|step6","prm-200cc16bd7b20d90","522","1","6","32","3","28","1.142857","1","early","redundant","True","\frac{33}{100}","\dfrac{33}{100}","completed","231","The candidate answer is correct. The probability that a randomly selected number from 1 through 100 is a multiple of 3 is $\frac{33}{100}$.","qwen/qwen3-8b"
"prm-200cc16bd7b20d90|placebo2|step8","prm-200cc16bd7b20d90","522","2","8","33","3","28","1.178571","1","early","redundant","False","The probability that the number is a multiple of 3 is $\frac{33}{100}$","\dfrac{33}{100}","completed","180","The candidate answer is not mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-200cc16bd7b20d90|placebo3|step2","prm-200cc16bd7b20d90","522","3","2","28","3","28","1","1","early","redundant","True","\frac{33}{100}","\dfrac{33}{100}","completed","138","Both answers are mathematically equivalent.","qwen/qwen3-8b"
"prm-200cc16bd7b20d90|placebo4|step11","prm-200cc16bd7b20d90","522","4","11","33","3","28","1.178571","1","early","redundant","True","\boxed{\dfrac{33}{100}}","\dfrac{33}{100}","completed","152","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-372a06491c3ab4c3|placebo1|step5","prm-372a06491c3ab4c3","523","1","5","52","7","51","1.019608","1","late","essential","True","210","210","completed","209","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-372a06491c3ab4c3|placebo2|step1","prm-372a06491c3ab4c3","523","2","1","54","7","51","1.058824","1","late","essential","True","210","210","completed","162","The candidate answer is mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-7c8b800f666a8d2b|placebo1|step3","prm-7c8b800f666a8d2b","524","1","3","18","9","16","1.125","0","late","redundant","True","18","18","completed","133","Both answers are equal to 18.","qwen/qwen3-8b"
"prm-7c8b800f666a8d2b|placebo2|step11","prm-7c8b800f666a8d2b","524","2","11","14","9","16","0.875","0","late","redundant","True","18","18","completed","57","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-7c8b800f666a8d2b|placebo3|step6","prm-7c8b800f666a8d2b","524","3","6","16","9","16","1","0","late","redundant","True","18","18","completed","152","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-ad9e7fa994103189|placebo1|step6","prm-ad9e7fa994103189","525","1","6","34","3","30","1.133333","0","middle","redundant","False","10000","9901","completed","106","The candidate answer is incorrect; $ 99^2 + 99 + 1 = 9901 $, not 10000.","qwen/qwen3-8b"
"prm-ad9e7fa994103189|placebo2|step0","prm-ad9e7fa994103189","525","2","0","35","3","30","1.166667","0","middle","redundant","True","9901","9901","completed","162","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-ad9e7fa994103189|placebo3|step2","prm-ad9e7fa994103189","525","3","2","31","3","30","1.033333","0","middle","redundant","True","9901","9901","completed","110","The candidate answer is correct and matches the reference answer.","qwen/qwen3-8b"
"prm-a8f0f0d569ae9708|placebo1|step2","prm-a8f0f0d569ae9708","527","1","2","39","11","43","0.906977","-1","late","harmful","True","103","103","completed","422","The candidate answer is mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-a8f0f0d569ae9708|placebo2|step6","prm-a8f0f0d569ae9708","527","2","6","38","11","43","0.883721","-1","late","harmful","False","","103","cannot_continue","191","No candidate final answer was produced.","rule:no-answer"
"prm-17fa230838c04542|placebo1|step2","prm-17fa230838c04542","528","1","2","20","0","24","0.833333","-1","early","redundant","False","2","0","completed","105","The candidate answer is incorrect. The polynomial $ p(x) $ is of degree 0, as it simplifies to a constant.","qwen/qwen3-8b"
"prm-17fa230838c04542|placebo2|step8","prm-17fa230838c04542","528","2","8","27","0","24","1.125","-1","early","redundant","False","2","0","completed","167","The candidate answer is not mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-17fa230838c04542|placebo3|step18","prm-17fa230838c04542","528","3","18","21","0","24","0.875","-1","early","redundant","True","0","0","completed","247","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-17fa230838c04542|placebo4|step5","prm-17fa230838c04542","528","4","5","20","0","24","0.833333","-1","early","redundant","False","2","0","completed","109","The candidate answer is not mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-79304f2f93ee36e7|placebo1|step5","prm-79304f2f93ee36e7","529","1","5","39","11","38","1.026316","-1","late","essential","True","-2","-2","completed","347","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-79304f2f93ee36e7|placebo2|step7","prm-79304f2f93ee36e7","529","2","7","31","11","38","0.815789","-1","late","essential","False","\boxed{\frac{1 + \sqrt{5}}{2}}","-2","completed","424","The candidate answer is incorrect; the correct answer is -2.","qwen/qwen3-8b"
"prm-79304f2f93ee36e7|placebo3|step3","prm-79304f2f93ee36e7","529","3","3","39","11","38","1.026316","-1","late","essential","False","","-2","cannot_continue","2048","No candidate final answer was produced.","rule:no-answer"
"prm-79304f2f93ee36e7|placebo4|step12","prm-79304f2f93ee36e7","529","4","12","42","11","38","1.105263","-1","late","essential","False","","-2","cannot_continue","2048","No candidate final answer was produced.","rule:no-answer"
"prm-f209abf6bbcf46bb|placebo1|step3","prm-f209abf6bbcf46bb","530","1","3","49","10","43","1.139535","-1","late","harmful","True","$\sqrt{5}$","\sqrt{5}","completed","210","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-f209abf6bbcf46bb|placebo2|step0","prm-f209abf6bbcf46bb","530","2","0","46","10","43","1.069767","-1","late","harmful","True","\sqrt{5}","\sqrt{5}","completed","287","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-f209abf6bbcf46bb|placebo3|step11","prm-f209abf6bbcf46bb","530","3","11","35","10","43","0.813953","-1","late","harmful","False","\frac{\sqrt{5}}{2}","\sqrt{5}","completed","236","The candidate answer does not match the reference answer.","qwen/qwen3-8b"
"prm-f209abf6bbcf46bb|placebo4|step12","prm-f209abf6bbcf46bb","530","4","12","45","10","43","1.046512","-1","late","harmful","False","\frac{\sqrt{5}}{2}","\sqrt{5}","completed","261","The candidate answer is not mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-5f58d3f9cdbdd4cd|placebo1|step14","prm-5f58d3f9cdbdd4cd","531","1","14","33","13","39","0.846154","1","middle","redundant","True","\boxed{\frac{13}{15}}","\frac{13}{15}","completed","169","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-5f58d3f9cdbdd4cd|placebo2|step12","prm-5f58d3f9cdbdd4cd","531","2","12","32","13","39","0.820513","1","middle","redundant","True","\frac{13}{15}","\frac{13}{15}","completed","266","The candidate answer is mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-5f58d3f9cdbdd4cd|placebo3|step11","prm-5f58d3f9cdbdd4cd","531","3","11","39","13","39","1","1","middle","redundant","True","\frac{13}{15}","\frac{13}{15}","completed","252","Both answers are equal to $\frac{13}{15}$.","qwen/qwen3-8b"
"prm-5f58d3f9cdbdd4cd|placebo4|step16","prm-5f58d3f9cdbdd4cd","531","4","16","42","13","39","1.076923","1","middle","redundant","True","\boxed{\frac{13}{15}}","\frac{13}{15}","completed","83","The candidate answer \boxed{\frac{13}{15}} is mathematically equivalent to the reference answer \frac{13}{15}.","qwen/qwen3-8b"
"prm-d8dd25afa49d220a|placebo1|step6","prm-d8dd25afa49d220a","534","1","6","29","3","31","0.935484","1","early","redundant","True","\frac{639}{40}","\frac{639}{40}","completed","211","The candidate answer matches the reference answer exactly.","qwen/qwen3-8b"
"prm-d8dd25afa49d220a|placebo2|step0","prm-d8dd25afa49d220a","534","2","0","29","3","31","0.935484","1","early","redundant","False","\frac{159}{4}","\frac{639}{40}","completed","156","The candidate answer \frac{159}{4} is not mathematically equivalent to the reference answer \frac{639}{40}.","qwen/qwen3-8b"
"prm-d8dd25afa49d220a|placebo3|step8","prm-d8dd25afa49d220a","534","3","8","36","3","31","1.16129","1","early","redundant","False","\frac{639}{4}","\frac{639}{40}","completed","122","The candidate answer is incorrect. The correct distance on the map is $\frac{639}{40}$ inches, not $\frac{639}{4}$ inches.","qwen/qwen3-8b"
"prm-d8dd25afa49d220a|placebo4|step10","prm-d8dd25afa49d220a","534","4","10","25","3","31","0.806452","1","early","redundant","False","\frac{639}{4}","\frac{639}{40}","completed","197","The candidate answer is not mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-b8a1339e40d14487|placebo1|step4","prm-b8a1339e40d14487","535","1","4","31","7","31","1","0","middle","harmful","True","2220","2220","completed","209","Both answers are mathematically equivalent.","qwen/qwen3-8b"
"prm-b8a1339e40d14487|placebo2|step0","prm-b8a1339e40d14487","535","2","0","28","7","31","0.903226","0","middle","harmful","True","2220","2220","completed","247","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-b8a1339e40d14487|placebo3|step9","prm-b8a1339e40d14487","535","3","9","35","7","31","1.129032","0","middle","harmful","False","202020","2220","completed","130","The candidate answer is not mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-b8a1339e40d14487|placebo4|step2","prm-b8a1339e40d14487","535","4","2","34","7","31","1.096774","0","middle","harmful","True","2220","2220","completed","158","The candidate answer is mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-bdb3ede8ec7d1902|placebo1|step10","prm-bdb3ede8ec7d1902","536","1","10","15","8","13","1.153846","0","middle","redundant","True","60","60","completed","186","Both answers are equal to 60.","qwen/qwen3-8b"
"prm-bdb3ede8ec7d1902|placebo2|step13","prm-bdb3ede8ec7d1902","536","2","13","12","8","13","0.923077","0","middle","redundant","True","60","60","completed","164","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-ac1b5da6715754b0|placebo1|step22","prm-ac1b5da6715754b0","537","1","22","25","2","21","1.190476","-1","early","harmful","False","\boxed{\frac{1}{13^{10}} + \frac{1}{13^{10}} + \frac{1}{13^{10}} + \frac{1}{13^{10}} + \frac{1}{13^{10}}}","850","completed","359","The candidate answer is not mathematically equivalent to the reference answer. The reference answer is a numerical value, while the candidate answer is an expression.","qwen/qwen3-8b"
"prm-ac1b5da6715754b0|placebo2|step25","prm-ac1b5da6715754b0","537","2","25","25","2","21","1.190476","-1","early","harmful","False","","850","cannot_continue","2048","No candidate final answer was produced.","rule:no-answer"
"prm-ac1b5da6715754b0|placebo3|step4","prm-ac1b5da6715754b0","537","3","4","23","2","21","1.095238","-1","early","harmful","False","\boxed{\frac{1}{13^{10}}}$","850","completed","455","The candidate answer does not match the reference answer. The reference answer is 850, while the candidate answer is 1/13^10.","qwen/qwen3-8b"
"prm-ac1b5da6715754b0|placebo4|step15","prm-ac1b5da6715754b0","537","4","15","23","2","21","1.095238","-1","early","harmful","False","\boxed{\frac{10}{13^{10}}}","850","completed","207","The candidate answer is not mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-f15246b50fdc7a05|placebo1|step0","prm-f15246b50fdc7a05","538","1","0","20","1","21","0.952381","-1","early","harmful","False","1","\frac{1}{4}","completed","483","The candidate answer is not mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-f15246b50fdc7a05|placebo2|step3","prm-f15246b50fdc7a05","538","2","3","25","1","21","1.190476","-1","early","harmful","False","1","\frac{1}{4}","completed","529","The candidate answer is not mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-f3ade9b68838159b|placebo1|step20","prm-f3ade9b68838159b","539","1","20","34","5","40","0.85","1","early","harmful","False","199","58","completed","157","The candidate answer 199 is not mathematically equivalent to the reference answer 58.","qwen/qwen3-8b"
"prm-f3ade9b68838159b|placebo2|step24","prm-f3ade9b68838159b","539","2","24","34","5","40","0.85","1","early","harmful","False","28","58","completed","102","The candidate answer is not mathematically equivalent to the reference answer.","qwen/qwen3-8b"
"prm-f3ade9b68838159b|placebo3|step12","prm-f3ade9b68838159b","539","3","12","34","5","40","0.85","1","early","harmful","True","58","58","completed","226","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-f3ade9b68838159b|placebo4|step14","prm-f3ade9b68838159b","539","4","14","36","5","40","0.9","1","early","harmful","True","58","58","completed","190","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-ea9c90dcf0197292|placebo1|step6","prm-ea9c90dcf0197292","540","1","6","19","7","19","1","0","middle","redundant","False","\boxed{\frac{4}{3}}","\frac{8}{15}","completed","453","The candidate answer is different from the reference answer.","qwen/qwen3-8b"
"prm-ea9c90dcf0197292|placebo2|step12","prm-ea9c90dcf0197292","540","2","12","17","7","19","0.894737","0","middle","redundant","False","$oxed{rac{b^2c^2}{2(a + b - c)(a - b + c)}}$","\frac{8}{15}","completed","349","The candidate answer is incorrect; the correct answer is $\frac{8}{15}$.","qwen/qwen3-8b"
"prm-ea9c90dcf0197292|placebo3|step9","prm-ea9c90dcf0197292","540","3","9","18","7","19","0.947368","0","middle","redundant","False","","\frac{8}{15}","logical_break","256","No candidate final answer was produced.","rule:no-answer"
"prm-81d72916fff41df2|placebo1|step7","prm-81d72916fff41df2","541","1","7","14","0","14","1","0","early","redundant","False","0","4","completed","129","The candidate answer is 0, but the reference answer is 4.","qwen/qwen3-8b"
"prm-81d72916fff41df2|placebo2|step8","prm-81d72916fff41df2","541","2","8","14","0","14","1","0","early","redundant","False","0","4","completed","78","The positive square root of 64 is 8, and the cube root of 64 is 4. The difference is 8 - 4 = 4, but the candidate answer is 0.","qwen/qwen3-8b"
"prm-81d72916fff41df2|placebo3|step4","prm-81d72916fff41df2","541","3","4","13","0","14","0.928571","0","early","redundant","True","4","4","completed","137","The candidate answer matches the reference answer.","qwen/qwen3-8b"
"prm-30611e95e1fdab2f|placebo1|step25","prm-30611e95e1fdab2f","542","1","25","25","0","28","0.892857","1","early","redundant","False","3 + sqrt(153)","16","completed","375","The candidate answer does not match the reference answer.","qwen/qwen3-8b"
"prm-30611e95e1fdab2f|placebo2|step19","prm-30611e95e1fdab2f","542","2","19","28","0","28","1","1","early","redundant","True","16","16","completed","482","The candidate answer is mathematically equivalent to the reference answer.","qwen/qwen3-8b"
